Category,Keyword,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Video_URL,Tweet_AD,Company_Reply,Tweet_Number_of_Reviews,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks
Post&Comment,Burger King,https://twitter.com/GanChito__/status/1477350293964734464,GanChito 𓆰𓆪,https://twitter.com/@GanChito__,2022-01-01T18:45:32.000Z,"MG=Burger King
RT=McDonald's","https://pbs.twimg.com/media/FICaQrkWYAIZD4I?format=jpg&name=360x360, https://pbs.twimg.com/media/FICaQ3eWUAMFb4i?format=png&name=240x240, ","blob:https://twitter.com/781b2475-fc52-48a2-a25f-1382e9fbd1c0, ",False,,7,4,21,N/A
Post&Comment,Burger King,https://twitter.com/seanikaze/status/1477357503163809794,Sean,https://twitter.com/@seanikaze,2022-01-01T19:14:11.000Z,Is Burger King open today,,"blob:https://twitter.com/781b2475-fc52-48a2-a25f-1382e9fbd1c0, ",False,,1,2,19,N/A
Post&Comment,Burger King,https://twitter.com/DeadByErika/status/1477118538632601608,Erika,https://twitter.com/@DeadByErika,2022-01-01T03:24:37.000Z,Strong Burger King wifi,,"blob:https://twitter.com/781b2475-fc52-48a2-a25f-1382e9fbd1c0, ",False,,2,1,20,N/A
Post&Comment,Burger King,https://twitter.com/VinylHitman/status/1477295540635201539,VinylHitman,https://twitter.com/@VinylHitman,2022-01-01T15:07:58.000Z,"he wants his burger king (omg hi fnaf fan 
@cr2fted
 )","https://pbs.twimg.com/media/FIBoM4PVQAAuYr1?format=png&name=small, ","blob:https://twitter.com/781b2475-fc52-48a2-a25f-1382e9fbd1c0, ",False,,3,2,17,N/A
Post&Comment,Burger King,https://twitter.com/joonsbratt/status/1477355453524979712,Nicole ✿,https://twitter.com/@joonsbratt,2022-01-01T19:06:02.000Z,"Shiid if I was jyp I would’ve dropped Jay too….not finna put a dent in my wallet because of your arrogance…take yo asś to the nearest Burger King with that, and get out my company building",,"blob:https://twitter.com/781b2475-fc52-48a2-a25f-1382e9fbd1c0, ",False,,0,1,8,N/A
Post&Comment,Burger King,https://twitter.com/SciissorBlades/status/1477363697861410818,Frozen Fang,https://twitter.com/@SciissorBlades,2022-01-01T19:38:48.000Z,"You gotta be a straight psycho to even acknowledge Burger King as a legitimate food option, let alone actually eat there.","https://pbs.twimg.com/media/FICmdA6WQAEyo2e?format=jpg&name=small, ","blob:https://twitter.com/781b2475-fc52-48a2-a25f-1382e9fbd1c0, ",False,,3,5,20,N/A
Post&Comment,Burger King,https://twitter.com/h1mbosexuaI/status/1477270703489564673,immaterial boy,https://twitter.com/@h1mbosexuaI,2022-01-01T13:29:16.000Z,omg they’re playing arca at my local burger king,"https://pbs.twimg.com/media/FIBR356WUAQ-T60?format=jpg&name=small, ","blob:https://twitter.com/781b2475-fc52-48a2-a25f-1382e9fbd1c0, ",False,,2,0,29,N/A
Post&Comment,Burger King,https://twitter.com/DarthHeadass/status/1477347379334594560,udontknome,https://twitter.com/@DarthHeadass,2022-01-01T18:33:57.000Z,"Replying to 
@FreddieGibbs","https://pbs.twimg.com/media/FICXnHGX0AMBjMr?format=jpg&name=small, ","blob:https://twitter.com/781b2475-fc52-48a2-a25f-1382e9fbd1c0, ",False,,2,8,79,N/A
Post&Comment,Burger King,https://twitter.com/BordeauxShawty/status/1477333431986098178,Bone,https://twitter.com/@BordeauxShawty,2022-01-01T17:38:32.000Z,Naw Burger King burgers go crazy when the cheese be stuck to the wrapper,,"blob:https://twitter.com/781b2475-fc52-48a2-a25f-1382e9fbd1c0, ",False,,1,1,5,N/A
Post&Comment,Burger King,https://twitter.com/interest_mild/status/1477372729137541120,Mildly Interesting,https://twitter.com/@interest_mild,2022-01-01T20:14:41.000Z,I bought this Burger King watch around 2001 and it still works with the original batteries.,"https://pbs.twimg.com/media/FICuqu9XIAAnDDu?format=jpg&name=small, ","blob:https://twitter.com/781b2475-fc52-48a2-a25f-1382e9fbd1c0, ",False,,2,2,96,N/A
Post&Comment,Burger King,https://twitter.com/eniisqueen/status/1477387332097556486,that’s c*nt,https://twitter.com/@eniisqueen,2022-01-01T21:12:43.000Z,“she knew burger king when he was a prince”,"https://pbs.twimg.com/media/FIC4mkCWUAMmnYl?format=jpg&name=small, https://pbs.twimg.com/media/FIC4mkkXMA0Uyel?format=jpg&name=small, ",,False,,0,5,14,N/A
Post&Comment,Burger King,https://twitter.com/traffi___c/status/1477429192384036866,TPG ™,https://twitter.com/@traffi___c,2022-01-01T23:59:03.000Z,doordash be like “try something new” just to recommend burger king,,,False,,1,1,6,N/A
Post&Comment,Burger King,https://twitter.com/TaleOTheToaster/status/1477259180855767044,TaleOfTheToaster,https://twitter.com/@TaleOTheToaster,2022-01-01T12:43:29.000Z,The sun shines upon the Burger King,"https://pbs.twimg.com/media/FIBHYiYXoAEUTv9?format=jpg&name=900x900, ",,False,,5,1,16,N/A
Post&Comment,Burger King,https://twitter.com/AddledPixie/status/1477347369788268548,B.,https://twitter.com/@AddledPixie,2022-01-01T18:33:55.000Z,The CDC recommends getting busy in a Burger King bathroom,,,False,,3,14,79,N/A
Post&Comment,Burger King,https://twitter.com/kobena_kb/status/1477389791545155591,KB6.,https://twitter.com/@kobena_kb,2022-01-01T21:22:29.000Z,“She knew burger king when he was a prince”… Nah I’m done with y’all,"https://pbs.twimg.com/media/FIC4mkCWUAMmnYl?format=jpg&name=small, https://pbs.twimg.com/media/FIC4mkkXMA0Uyel?format=jpg&name=small, ",,False,,0,14,58,N/A
Post&Comment,Burger King,https://twitter.com/thep0werw1thin/status/1477377487340515332,professional lingerer,https://twitter.com/@thep0werw1thin,2022-01-01T20:33:35.000Z,qatar burger king core,"https://pbs.twimg.com/media/FICy-zEWQAIYHsP?format=jpg&name=small, ",,False,,0,0,7,N/A
Post&Comment,Burger King,https://twitter.com/vicjbec/status/1477373195602862086,Victoria,https://twitter.com/@vicjbec,2022-01-01T20:16:32.000Z,"I just had a Whopper for the first time in my life, I underestimated Burger King",,,False,,2,0,3,N/A
Post&Comment,Burger King,https://twitter.com/RyanB__81/status/1477300911865278469,尺ㄚ卂几,https://twitter.com/@RyanB__81,2022-01-01T15:29:18.000Z,Burger King delivery #PlantBasedWhopper,"https://pbs.twimg.com/media/FIBtWDUXwAciJUI?format=jpg&name=small, ",,False,,2,0,7,N/A
Post&Comment,Burger King,https://twitter.com/swagenberg22/status/1477166797904556032,Baja Billy,https://twitter.com/@swagenberg22,2022-01-01T06:36:23.000Z,"I want my first tweet of 2022 to remain on brand for me:

BURGER KING IS GOOD FAST FOOD!!!!!",,,False,,2,0,7,N/A
Post&Comment,Burger King,https://twitter.com/tajahnaes/status/1477190528726974464,no cop city.,https://twitter.com/@tajahnaes,2022-01-01T08:10:41.000Z,craving a chicken sandwich from burger king say what you want,,"blob:https://twitter.com/412b689b-b195-4b3f-a2b6-41188cea0b7e, ",False,,1,0,11,N/A
Post&Comment,Burger King,https://twitter.com/dollkhleo/status/1477359327719604227,khleo,https://twitter.com/@dollkhleo,2022-01-01T19:21:26.000Z,Burger King mdrrrrrrr,,"blob:https://twitter.com/412b689b-b195-4b3f-a2b6-41188cea0b7e, ",False,,1,1,6,N/A
Post&Comment,Burger King,https://twitter.com/Goolieo/status/1477428139500482569,EMGG goo!,https://twitter.com/@Goolieo,2022-01-01T23:54:52.000Z,nigga has his burger king on a plate… what type of shit,"https://pbs.twimg.com/media/FIDhD8cWYAIKk0D?format=jpg&name=900x900, ","blob:https://twitter.com/412b689b-b195-4b3f-a2b6-41188cea0b7e, ",False,,1,1,7,N/A
Post&Comment,Burger King,https://twitter.com/mgtradesgarbage/status/1477374413125394438,mgtrades,https://twitter.com/@mgtradesgarbage,2022-01-01T20:21:23.000Z,"Replying to 
@MacnBTC",,"blob:https://twitter.com/412b689b-b195-4b3f-a2b6-41188cea0b7e, ",False,,2,0,56,N/A
Post&Comment,Burger King,https://twitter.com/eswc_s/status/1477161686960427018,TGU Swag,https://twitter.com/@eswc_s,2022-01-01T06:16:05.000Z,burger king fucks,,"blob:https://twitter.com/412b689b-b195-4b3f-a2b6-41188cea0b7e, ",False,,1,0,4,N/A
Post&Comment,Burger King,https://twitter.com/MistaElliott/status/1477369700959064065,"Mista ""Mathematics"" Elliott",https://twitter.com/@MistaElliott,2022-01-01T20:02:39.000Z,just throw some burger king fries in the ocean and he'll hop in,"https://pbs.twimg.com/ext_tw_video_thumb/1477344229454188548/pu/img/rR85z-saSJUF4mym.jpg, ","blob:https://twitter.com/412b689b-b195-4b3f-a2b6-41188cea0b7e, ",False,,1,1,7,N/A
Post&Comment,Burger King,https://twitter.com/PanAmCD/status/1477364460218159104,PanAm ꓘK,https://twitter.com/@PanAmCD,2022-01-01T19:41:50.000Z,"""I follow my burger king to heaven.""","https://pbs.twimg.com/media/FICm-02WUAEafn7?format=png&name=small, ","blob:https://twitter.com/412b689b-b195-4b3f-a2b6-41188cea0b7e, ",False,,0,0,7,N/A
Post&Comment,Burger King,https://twitter.com/BrianPMiles/status/1477384136247500802,Brian Miles,https://twitter.com/@BrianPMiles,2022-01-01T21:00:01.000Z,"Happy January!

1992 WDW 20th Anniversary Burger King Calendar","https://pbs.twimg.com/media/FH4T7OOXIAQSyhf?format=jpg&name=small, ","blob:https://twitter.com/412b689b-b195-4b3f-a2b6-41188cea0b7e, ",False,,0,4,12,N/A
Post&Comment,Burger King,https://twitter.com/JewelRiders/status/1477400977682493440,Princess Gwenevere and the Jewel Riders Archive,https://twitter.com/@JewelRiders,2022-01-01T22:06:56.000Z,"Sky Dancers had these in 1996 for Burger King (along with Dragon Flyz), and in 1997 for McDonald’s. Burger King had 3 varieties, and McDonald’s had four different dancers who would spin on their bases but not launch off like their larger counterparts.","https://pbs.twimg.com/media/FIDIW7jUUAAOA_d?format=jpg&name=360x360, https://pbs.twimg.com/media/FIDIW7iVkAA3TsO?format=jpg&name=360x360, https://pbs.twimg.com/media/FIDIW7hVIAE7f3v?format=jpg&name=small, ","blob:https://twitter.com/412b689b-b195-4b3f-a2b6-41188cea0b7e, ",False,,3,1,7,N/A
Post&Comment,Burger King,https://twitter.com/emergereport/status/1477342387986968578,The Emergency Report,https://twitter.com/@emergereport,2022-01-01T18:14:07.000Z,"Replying to 
@joeimel",,"blob:https://twitter.com/412b689b-b195-4b3f-a2b6-41188cea0b7e, ",False,,2,8,17,N/A
Post&Comment,Burger King,https://twitter.com/Pineapples911x/status/1477362853682184194,Emmz has 3 pending essays,https://twitter.com/@Pineapples911x,2022-01-01T19:35:27.000Z,"The Starbucks of Murder
The McDonald's of Massacre
The Burger King of Badness",,"blob:https://twitter.com/412b689b-b195-4b3f-a2b6-41188cea0b7e, ",False,,0,0,9,N/A
Post&Comment,Burger King,https://twitter.com/immwk/status/1477322024515166212,WasHIM,https://twitter.com/@immwk,2022-01-01T16:53:12.000Z,"Replying to 
@GraceRandolph",,"blob:https://twitter.com/412b689b-b195-4b3f-a2b6-41188cea0b7e, ",False,,1,1,18,N/A
Post&Comment,Burger King,https://twitter.com/_A__Stranger/status/1477421445902999557,magi (like maggie but german ya pricks),https://twitter.com/@_A__Stranger,2022-01-01T23:28:16.000Z,"Sitting at that picnic table with my friends, feeling and smelling like garbage, eating Burger King and judging the people at the Tesla charging station today had such big roadtrip vibes and it makes me want to travel again so badly
(The trip to uni tomorrow don't count)",,"blob:https://twitter.com/412b689b-b195-4b3f-a2b6-41188cea0b7e, ",False,,1,0,11,N/A
Post&Comment,Burger King,https://twitter.com/_c__h_/status/1477323846822866944,ch,https://twitter.com/@_c__h_,2022-01-01T17:00:27.000Z,"I’M TRAPPED INSIDE THIS FAKE BURGER KING/I’M TRAPPED INSIDE THIS FAKE BURGER KING. thank you 
@bertinvestments","https://pbs.twimg.com/media/FICCNH2WYAIZ53L?format=jpg&name=small, ","blob:https://twitter.com/412b689b-b195-4b3f-a2b6-41188cea0b7e, ",False,,0,0,1,N/A
Post&Comment,Burger King,https://twitter.com/ncfcmaxparso/status/1477343153493524482,max,https://twitter.com/@ncfcmaxparso,2022-01-01T18:17:10.000Z,Burger King without the burger,"https://pbs.twimg.com/media/FIBvKTiXEAQr5Vm?format=jpg&name=900x900, ",,False,,1,0,17,N/A
Post&Comment,Burger King,https://twitter.com/weisselbergers/status/1477376279712251916,Weisselberger,https://twitter.com/@weisselbergers,2022-01-01T20:28:48.000Z,The totally sane antivax protester “doing God’s work” in a viral video filmed at Burger King bears a striking resemblance to an unidentified insurrectionist in the Jan 6 footage. All hail the king.,"https://pbs.twimg.com/media/FICx5XSWUAEN_nf?format=jpg&name=360x360, ",,False,,4,3,72,N/A
Post&Comment,Burger King,https://twitter.com/BurritoeKid/status/1477374998805291008,Spamwich,https://twitter.com/@BurritoeKid,2022-01-01T20:23:42.000Z,"Replying to 
@democracyenjoyr
 @SocDoneLeft
 and 
@Timcast",,,False,,0,0,35,N/A
Post&Comment,Burger King,https://twitter.com/donambiento/status/1477351563865862146,Don Ambiento,https://twitter.com/@donambiento,2022-01-01T18:50:35.000Z,Plant Based Chicken Nuggets Burger von Burger King rein in mein geiles Fickmaul,,,False,,0,0,6,N/A
Post&Comment,Burger King,https://twitter.com/Kathiemom11/status/1477424473502535681,KathieMom11,https://twitter.com/@Kathiemom11,2022-01-01T23:40:18.000Z,So no more cops terrorizing 5 year olds in Burger King then?,,,False,,0,1,2,N/A
Post&Comment,Burger King,https://twitter.com/SpoofyHype/status/1477057125704683529,Overture to a New Hype,https://twitter.com/@SpoofyHype,2021-12-31T23:20:35.000Z,SHOW ME THE WAY TO BURGER KING (HEAVY METAL),,,False,,0,0,7,N/A
Post&Comment,Burger King,https://twitter.com/DrGaleSSBU/status/1477121345729310726,Tim,https://twitter.com/@DrGaleSSBU,2022-01-01T03:35:47.000Z,"Fun fact, he’s also a Nazi! Not even a neo Nazi, just a straight up 1940s style Nazi! The original amogus thing was from an extreme right political comic! Also notice the blue lives matter flag and Burger King crown in one of those NFTs! This guy fucking sucks!","https://pbs.twimg.com/media/FH0xGnyWQAoeu-B?format=jpg&name=small, ",,False,,0,6,21,N/A
Post&Comment,Burger King,https://twitter.com/wickedxshin/status/1477342660759326723,Wicked Shin,https://twitter.com/@wickedxshin,2022-01-01T18:15:12.000Z,"New years resolutions for myself would be treating myself better, loving myself.
Day 1: eats burger king
We working on it bois",,,False,,2,0,8,N/A
Post&Comment,Burger King,https://twitter.com/ponyfigures/status/1477323139759501312,starlight facts,https://twitter.com/@ponyfigures,2022-01-01T16:57:38.000Z,"My Little Pony ♡ Twilight Sparkle Burger King Toy (2016, Brasil Exclu.)","https://pbs.twimg.com/media/FICBkSvVkAMOk88?format=jpg&name=360x360, ",,False,,1,4,13,N/A
Post&Comment,Burger King,https://twitter.com/JohannesZa/status/1477273085988458497,Zange,https://twitter.com/@JohannesZa,2022-01-01T13:38:44.000Z,"Replying to 
@muellundstreit",,,False,,1,0,9,N/A
Post&Comment,Burger King,https://twitter.com/FR23SHDEALZ/status/1477313264941944832,Fr23sh,https://twitter.com/@FR23SHDEALZ,2022-01-01T16:18:24.000Z,"Cancel McDonald’s ,Wendy’s ,Krystal, KFC, Burger King , Taco Bell, and replace them all with wing spots",,,False,,1,2,1,N/A
Post&Comment,Burger King,https://twitter.com/ai_curio_bot/status/1477240540362309632,ai_curio_bot (RETIRED),https://twitter.com/@ai_curio_bot,2022-01-01T11:29:25.000Z,the burger king offers you the worst burger you've ever tasted,"https://pbs.twimg.com/media/FIA2cQUakAEcSrW?format=png&name=small, ",,False,,0,1,13,N/A
Post&Comment,Burger King,https://twitter.com/JakeToadNYC/status/1477374438077255684,Jake Toad,https://twitter.com/@JakeToadNYC,2022-01-01T20:21:28.000Z,"Replying to 
@MsTaken22
 @joncoopertweets
 and 
@NYCMayor",,,False,,0,1,3,N/A
Post&Comment,Burger King,https://twitter.com/ms_peaceweaver/status/1477427034758471680,well loved stories,https://twitter.com/@ms_peaceweaver,2022-01-01T23:50:29.000Z,even Burger King is doing that https://twitter.com/WorksInProgress/status/1477148801718796298…,,,False,,1,1,7,N/A
Post&Comment,Burger King,https://twitter.com/jerseypanda/status/1477378148417388544,Amanda W,https://twitter.com/@jerseypanda,2022-01-01T20:36:13.000Z,"Another great experience to shout out. Thank you to Parrish at the Burger King drive thru in Richmond, VA on Brook Road for your positive attitude and sweet personality. After being on the road for 5 hours, you put a smile on all of our faces. 
@BurgerKing
, make sure she knows!",,,False,"That’s what we like to hear, Amanda! We'll pass this well-deserved recognition to the location manager. Can you please send us your full name, your phone number/email, and the date/time of your visit, so we can share your compliment with our team?",2,0,1,N/A
Post&Comment,Burger King,https://twitter.com/bkydtrashdawg/status/1477112992546369539,YADI (Reluctant Jags Fan),https://twitter.com/@bkydtrashdawg,2022-01-01T03:02:35.000Z,What if we kissed in the Burger King ball pit?,,,False,,0,0,4,N/A
Post&Comment,Burger King,https://twitter.com/p4rty_s_0ver/status/1477294838416658437,ARCHIVE,https://twitter.com/@p4rty_s_0ver,2022-01-01T15:05:10.000Z,"i walk to burger king
then i walk back home from burger king",,,False,,0,1,6,N/A
Post&Comment,Burger King,https://twitter.com/taylorshakes/status/1477312277657309185,Taylor Shakes-Sylvest,https://twitter.com/@taylorshakes,2022-01-01T16:14:28.000Z,I was the first person in line at Burger King on the first day of 2022. This is setting the tone for my year,,,False,,0,0,8,N/A
Post&Comment,Burger King,https://twitter.com/maxbuckethat/status/1477287289344692226,☆ max,https://twitter.com/@maxbuckethat,2022-01-01T14:35:11.000Z,around a year ago I went into a Burger King and accidentally ordered a garlic sauce but instead of throwing it away I kept it like the Madman I am,"https://pbs.twimg.com/media/FIBg8oaXsAI7nxg?format=jpg&name=900x900, ",,False,,1,0,7,N/A
Post&Comment,Burger King,https://twitter.com/grovymango/status/1477376312289419264,grovy,https://twitter.com/@grovymango,2022-01-01T20:28:55.000Z,i do not care abt what’s in the vaccine i literally eat at burger king once a year,,,False,,0,2,35,N/A
Post&Comment,Burger King,https://twitter.com/ellenpribs/status/1477417215007674369,Ellen Pribil,https://twitter.com/@ellenpribs,2022-01-01T23:11:27.000Z,Five days driving alone on the road has me craving human interaction so much that I’m telling the guy in the Burger King drive thru my life story,,,False,,0,0,15,N/A
Post&Comment,Burger King,https://twitter.com/GH4FF4R/status/1477076665826091010,Kurosaki✩,https://twitter.com/@GH4FF4R,2022-01-01T00:38:14.000Z,"Replying to 
@sadcrib",,,False,,1,0,9,N/A
Post&Comment,Burger King,https://twitter.com/dossyxmusic/status/1477242569717428230,big moon,https://twitter.com/@dossyxmusic,2022-01-01T11:37:29.000Z,"just vaccinated.
getting some inspo to write some lyrics for the ep.
im at burger king w a friend. (its 12.30pm but we're hungry)
saw that mr. Shaq Diesel downloaded my sight edit.

the year is starting off nice tbh.",,,False,,3,0,41,N/A
Post&Comment,Burger King,https://twitter.com/B1llyTh2K3d/status/1477243680364937222,Billythekid123,https://twitter.com/@B1llyTh2K3d,2022-01-01T11:41:53.000Z,"Let me dumb it down, America. 

McDonalds, Burger King & Wendys are doing everything in their power to stop the mom & pop restaurant down the street from opening up & stealing customers with something more traditional #COVAXIN 

While the US Gov't actively promotes monopelization",,,False,,0,8,48,N/A
Post&Comment,Burger King,https://twitter.com/caitlincroles/status/1477384417542819850,Caitlin Croley,https://twitter.com/@caitlincroles,2022-01-01T21:01:08.000Z,"for all who are desperately waiting for the results—
1. Popeyes, obviously 
2. Chick-Fil-a, homophobia  3. KFC, and those 11 herbs and spices 4. McDonald’s, could have been higher but they forgot the condiments  5. Burger King, Ardis literally threw it out https://twitter.com/ardisjane_/status/1477343578842091531…",,,False,,0,0,7,N/A
Post&Comment,Burger King,https://twitter.com/GoldEP_/status/1477426629743812609,Gold,https://twitter.com/@GoldEP_,2022-01-01T23:48:52.000Z,"Replying to 
@Korleone5
 and 
@huntichon",,,False,,1,0,18,N/A
Post&Comment,Burger King,https://twitter.com/FresnoBlake/status/1477091076422787073,Blake,https://twitter.com/@FresnoBlake,2022-01-01T01:35:30.000Z,"Replying to 
@Daryrezvani",,,False,,1,0,4,N/A
Post&Comment,Burger King,https://twitter.com/spacetwinks/status/1477114601288392704,Colin Spacetwinks,https://twitter.com/@spacetwinks,2022-01-01T03:08:59.000Z,lifeline is so funny because at certain points it's obviously angling to be this like 'heheheh you get to control a GIRL how nice is THAT' grody power fantasy thing but it falls apart because your communication is happening entirely through a heavily broken burger king mic,,,False,,0,4,72,N/A
Post&Comment,Burger King,https://twitter.com/MazieTheGrenlim/status/1477097975507607552,Mazie,https://twitter.com/@MazieTheGrenlim,2022-01-01T02:02:55.000Z,"Replying to 
@Dewiwrites",,,False,,1,0,4,N/A
Post&Comment,Burger King,https://twitter.com/friedflud/status/1477248574685532161,flud,https://twitter.com/@friedflud,2022-01-01T12:01:20.000Z,Wanna go to Bali tbh not because I like it there so much because I want that ayam meal from Burger King,,,False,,1,0,5,N/A
Post&Comment,Burger King,https://twitter.com/BucketHatHeadA1/status/1477379044748451843,Bucket Hat,https://twitter.com/@BucketHatHeadA1,2022-01-01T20:39:47.000Z,"Replying to 
@Gato_parodia
 and 
@Whoo_HolyHell",,,False,,1,0,4,N/A
Post&Comment,Burger King,https://twitter.com/staticbluebat/status/1477360464531271680,Jane Altoids,https://twitter.com/@staticbluebat,2022-01-01T19:25:57.000Z,First day of the new year huddled up in blankets in bed watching a video about media created by cults drinking iced tea from Burger King who want me,,,False,,1,0,16,N/A
Post&Comment,Burger King,https://twitter.com/sr_drivinschool/status/1477335383230853120,Simon Rhodes ADI,https://twitter.com/@sr_drivinschool,2022-01-01T17:46:17.000Z,"This 

But it was Joe Pasquale in Burger King Blackpool around 1994.

And he does talk squeaky in real life  https://twitter.com/MarinaPurkiss/status/1477235638441287680…",,,False,,0,0,5,N/A
Post&Comment,Burger King,https://twitter.com/DrunkSquirrncle/status/1477334031750602758,Dude,https://twitter.com/@DrunkSquirrncle,2022-01-01T17:40:55.000Z,"Replying to 
@lynnv378",,,False,,0,0,10,N/A
Post&Comment,Burger King,https://twitter.com/adamscochran/status/1477409055899537410,Adam Cochran (adamscochran.eth),https://twitter.com/@adamscochran,2022-01-01T22:39:02.000Z,"Replying to 
@0xRockman",,,False,,3,12,57,N/A
Post&Comment,Burger King,https://twitter.com/Offic6rr_/status/1477206353546518530,O f f i c e r,https://twitter.com/@Offic6rr_,2022-01-01T09:13:34.000Z,"Replying to 
@SteKingTV
 and 
@Loiternity",,,False,,0,0,0,N/A
Post&Comment,Burger King,https://twitter.com/FoxYume/status/1477362626380419077,Yume,https://twitter.com/@FoxYume,2022-01-01T19:34:32.000Z,"At the Burger King drive in Mücke (which, funny enough, means mosquito in German).

Just over half of the drive done. 3 hours to go.","https://pbs.twimg.com/media/FIClegYX0AUzcQC?format=jpg&name=small, ",,False,,2,0,7,N/A
Post&Comment,Burger King,https://twitter.com/raineyrainbows/status/1477397471277973505,spring time rainey,https://twitter.com/@raineyrainbows,2022-01-01T21:53:00.000Z,"when we moved to colorado, jack did this in a burger king drive thru and the workers loved it so much",,,False,,0,0,14,N/A
Post&Comment,Burger King,https://twitter.com/arnoldandlane/status/1477111868023967744,Arnold & Lane,https://twitter.com/@arnoldandlane,2022-01-01T02:58:07.000Z,"A&L Tour Food Reviews Pt. 4

Bomb or Bunk? 

City: Eureka 

Restaurant: Burger King 
Review: why are we reviewing burger king we all know how it is",,,False,,1,0,3,N/A
Post&Comment,Burger King,https://twitter.com/DOGSRULELEO/status/1477104292913979401,EdwardTeach,https://twitter.com/@DOGSRULELEO,2022-01-01T02:28:01.000Z,There’s a family of 4 from Kansas WithOut a VacPort at the Burger King.,"https://pbs.twimg.com/media/FH-f_k7WQAojmEM?format=jpg&name=small, ",,False,,0,1,3,N/A
Post&Comment,Burger King,https://twitter.com/Freudianity/status/1477415066123309062,"Ian, But Gay",https://twitter.com/@Freudianity,2022-01-01T23:02:55.000Z,"Replying to 
@NoraReed","https://pbs.twimg.com/media/FIDVCgJXEAAxMf9?format=jpg&name=small, ",,False,,0,0,1,N/A
Post&Comment,Burger King,https://twitter.com/JurassicKM/status/1477367306342830086,Kevin McDonald,https://twitter.com/@JurassicKM,2022-01-01T19:53:08.000Z,"Replying to 
@JurassicSouls",,,False,,0,1,7,N/A
Post&Comment,Burger King,https://twitter.com/EvaEvansshine2/status/1477329296725266438,UBroughtTheSunshine,https://twitter.com/@EvaEvansshine2,2022-01-01T17:22:06.000Z,"Replying to 
@MalaikaHelena
 and 
@Reynolds57",,,False,,0,0,9,N/A
Post&Comment,Burger King,https://twitter.com/LaNoireDe/status/1477106020740739073,Bri’anna,https://twitter.com/@LaNoireDe,2022-01-01T02:34:53.000Z,Y’all the workers at the Burger King in this airport are currently fighting which honestly I ont blame te cause they’re working on NYE,,,False,,0,0,6,N/A
Post&Comment,Burger King,https://twitter.com/KaptainKulk/status/1477262043422117890,Neil Kulkarni,https://twitter.com/@KaptainKulk,2022-01-01T12:54:52.000Z,"New Year’s Day dinner? I am going to attempt to recreate a great lost burger from the Burger King menu - perhaps the most unjustifiably forgot but certainly the one most sorely missed - the Mushroom Double Swiss. 

You never had one? O my darling. I have such sights to show you x",,,False,,6,0,33,N/A
Post&Comment,Burger King,https://twitter.com/onIychloexhalle/status/1477346127745892359,Partna - (Fan Account),https://twitter.com/@onIychloexhalle,2022-01-01T18:28:59.000Z,It’s the way they came in so late and snatched the Burger King crown off everyone,"https://pbs.twimg.com/media/FH-1LO4XEAIQ_N4?format=jpg&name=360x360, https://pbs.twimg.com/media/FH-1hdrXIAAyb98?format=jpg&name=360x360, https://pbs.twimg.com/media/FH-1k5qWUAMQI20?format=jpg&name=360x360, https://pbs.twimg.com/media/FH-1q8GWUAAycnC?format=jpg&name=360x360, ",,False,,2,0,9,N/A
Post&Comment,Burger King,https://twitter.com/JoePrettyman/status/1477218882914078722,joe prettyman,https://twitter.com/@JoePrettyman,2022-01-01T10:03:21.000Z,#15 burger king foot lettuce,"https://pbs.twimg.com/media/FHfj_NSWUAYKUeY?format=jpg&name=small, ",,False,,0,0,4,N/A
Post&Comment,Burger King,https://twitter.com/hoshiumisexy/status/1477064948916252677,hoshiumi lovebot,https://twitter.com/@hoshiumisexy,2021-12-31T23:51:41.000Z,"one time someone said something like this in hs and i agreed and my edgy ex friend said “dare you to say that to a war veteran” and I’m like ok. I’ll say it to my dad. I said it to my dad at burger king and he just gave me a smile and thumbs up and said “very cool, con”",,,False,,0,0,14,N/A
Post&Comment,Burger King,https://twitter.com/pewpewpew/status/1477336379399057411,Quinn,https://twitter.com/@pewpewpew,2022-01-01T17:50:15.000Z,"I don’t like paper straws. At all. I noticed that even McDonald’s and Wendy’s are using them now, but Burger King still has plastic ones. At least for now.",,,False,,5,0,2,N/A
Post&Comment,Burger King,https://twitter.com/SovMichael/status/1477313869307600898,Michael O'Fallon - Sovereign Nations,https://twitter.com/@SovMichael,2022-01-01T16:20:48.000Z,"As I reflect on this year, I am truly in awe of how a person who was heavily influenced by the 
@HarvardChanSPH
 could be allowed to act as a tyrant ""Public Health"" dictator over our nation, our travel, our lives. 

Wishing that Dr. Walensky will be working at a Burger King in 2022",,,False,,0,3,16,N/A
Post&Comment,Burger King,https://twitter.com/HumanTackboard/status/1477099049165615104,Leroy Patterson,https://twitter.com/@HumanTackboard,2022-01-01T02:07:11.000Z,"- Started Sneak Kingz, we collect as many copies of The Burger King Game Sneak King as possible, it's lead to a lot of publicity and fun moments! More episodes to come!

- We got to be on AEW's Being the Elite, combining sketch comedy with the  Sneak Kings at a place I love!",,,False,,1,0,2,N/A
