Postcode,Name,Address,Opening Times,Categories,Rating,Delivery Time,Delivery Cost,Minimum Order,Product Url
1016,Restaurant Long Pura,,"Maandag: 16:00 - 22:00
Dinsdag: 16:00 - 22:00
Woensdag: 16:00 - 22:00
Donderdag: 16:00 - 22:00
Vrijdag: 16:00 - 22:00
Zaterdag: 16:00 - 22:00
Zondag: 16:00 - 22:00
","Voorgerechten, Rijsttafel, Saté's, Vlees- en kipgerechten, Vegetarische gerechten, Vis en garnalen gerechten, ","4,3, op basis van 227 beoordelingen",Bezorgen in 20-45 min,"€ 2,50","€ 30,00",https://www.thuisbezorgd.nl/menu/restaurant-longpura
1016,Pizzalina,"Lanseloetstraat 22, 1055BG Amsterdam, ","Maandag: 15:45 - 01:00
Dinsdag: 15:45 - 01:00
Woensdag: 15:45 - 01:00
Donderdag: 15:45 - 01:00
Vrijdag: 15:45 - 01:00
Zaterdag: 13:00 - 01:00
Zondag: 13:00 - 01:00
","Pizza's, Be the chef, Half om half pizza, Calzone, Panini's, Spareribs, Chicken items, Frituur snacks, ","4,6, op basis van 1.334 beoordelingen",Bezorgen in 20-45 min,"€ 1,99","€ 25,00",https://www.thuisbezorgd.nl/menu/pizzalina
1016,Burgers 'N Ribs,"Van Woustraat 116 H, 1073LS Amsterdam, ","Maandag: 16:00 - 22:45
Dinsdag: 16:00 - 22:45
Woensdag: 16:00 - 22:45
Donderdag: 16:00 - 22:45
Vrijdag: 16:00 - 23:45
Zaterdag: 16:00 - 23:45
Zondag: 16:00 - 22:45
","Burgers, Spareribs, Hot dog, Sides, Kidsmenu's, Sauzen, Desserts, Drinks, Ben & Jerry's 100 ml, ","4,5, op basis van 1.548 beoordelingen",Bezorgen in 15-40 min,"€ 2,00","€ 20,00",https://www.thuisbezorgd.nl/menu/burgers-n-ribs-zuid
1016,Taco Mundo,"Eerste Constantijn Huygensstraat 1, 1054BN Amsterdam, ","Maandag: 14:45 - 22:30
Dinsdag: 14:45 - 22:30
Woensdag: 14:45 - 22:30
Donderdag: 14:45 - 22:30
Vrijdag: 14:45 - 23:00
Zaterdag: 14:45 - 23:00
Zondag: 14:45 - 22:30
","Fiesta in a box, Street taco's, Enchilada's, Burritos, Cheeserito, Bowl, Quesadilla's, Nacho's, ","4,4, op basis van 653 beoordelingen",Bezorgen in 15-40 min,"€ 2,50","€ 9,99",https://www.thuisbezorgd.nl/menu/taco-mundo-amsterdam-oud-west
1016,Italian District,,"Maandag: 16:00 - 23:00
Dinsdag: 16:00 - 23:00
Woensdag: 16:00 - 23:00
Donderdag: 16:00 - 23:00
Vrijdag: 16:00 - 23:00
Zaterdag: 16:00 - 23:00
Zondag: 16:00 - 23:00
","Menu's, Voorgerechten, Pizza's, Salades, Desserts, ","4,3, op basis van 713 beoordelingen",Bezorgen in 15-40 min,"€ 1,50","€ 10,50",https://www.thuisbezorgd.nl/menu/italian-district
1016,Mooshka Vegan Soulfood,,"Maandag: 16:30 - 21:30
Dinsdag: 16:30 - 21:30
Woensdag: 16:30 - 21:30
Donderdag: 16:30 - 21:30
Vrijdag: 16:30 - 21:30
Zaterdag: 16:30 - 21:30
Zondag: 16:30 - 21:30
","Voorgerechten, Burgers, Maaltijden, Bijgerechten, Saus, Zoetigheden, Frisdrank, Bier and wijn, ","3,6, op basis van 14 beoordelingen",Bezorgen in 40-65 min,,"€ 15,00",https://www.thuisbezorgd.nl/menu/mooshka-vegan-soulfood-1
1016,Burger King,,"Maandag: 12:00 - 20:45
Dinsdag: 12:00 - 20:45
Woensdag: 12:00 - 20:45
Donderdag: Gesloten voor bezorging
Vrijdag: 12:00 - 20:45
Zaterdag: 12:00 - 20:45
Zondag: 12:00 - 20:45
","Grill Masters, Specials, Premium Meals, Classic Meals, Premium Burgers, Classic Burgers, Veggie, ","2,7, op basis van 470 beoordelingen",Bezorgen in 40-65 min,,"€ 10,00",https://www.thuisbezorgd.nl/menu/burger-king-reguliersbreestraat
1016,Mana Mana West,,"Maandag: Gesloten voor bezorging
Dinsdag: 16:30 - 21:30
Woensdag: 16:30 - 21:30
Donderdag: 16:30 - 21:30
Vrijdag: 12:00 - 21:30
Zaterdag: 12:00 - 21:30
Zondag: 12:00 - 21:30
","Mana classic, Mana Mana, Bijgerechten, Mana zoetigheden, Witte wijnen, Rode wijnen, Roséwijnen, ","3,6, op basis van 80 beoordelingen",Bezorgen in 45-65 min,,"€ 10,00",https://www.thuisbezorgd.nl/menu/mana-mana-west
1016,Tuk Tuk Thai,,"Maandag: 16:00 - 19:30
Dinsdag: 15:00 - 19:30
Woensdag: 15:00 - 19:30
Donderdag: 15:00 - 19:30
Vrijdag: 12:30 - 19:30
Zaterdag: 12:30 - 19:30
Zondag: Gesloten voor bezorging
","Snacks, Soepen, Pad thai, Salades, Kipgerechten, Varkensvleesgerechten, Rundvleesgerechten, ","3,9, op basis van 82 beoordelingen",Bezorgen in 65-90 min,"€ 1,50","€ 10,00",https://www.thuisbezorgd.nl/menu/tuk-tuk-thai
1016,'t Stekkie,,"Maandag: 16:00 - 21:45
Dinsdag: 16:00 - 21:50
Woensdag: 16:15 - 21:50
Donderdag: 16:00 - 21:50
Vrijdag: 16:00 - 22:25
Zaterdag: 16:00 - 22:00
Zondag: 15:30 - 21:50
","Frites, Snacks, Pitabroodjes, Hamburgers, Kapsalon, Menu's, Spareribs menu's, Hotwings, ","4,3, op basis van 1.621 beoordelingen",Bezorgen in 30-55 min,"€ 2,00","€ 5,00",https://www.thuisbezorgd.nl/menu/t-stekkie
1016,Sushi Arigato & Wok,"Kinkerstraat 160H, 1053EH Amsterdam, ","Maandag: 12:30 - 21:30
Dinsdag: Gesloten voor bezorging
Woensdag: 12:30 - 21:30
Donderdag: 12:30 - 21:30
Vrijdag: 12:30 - 21:30
Zaterdag: 12:30 - 21:30
Zondag: 12:30 - 21:30
","Hoso maki, Menu, Nigiri, Temaki, Sushi Arigato special, Crispy roll en maki, Uramaki, Special rolls, ","4,3, op basis van 21 beoordelingen",Bezorgen in 35-60 min,,"€ 10,00",https://www.thuisbezorgd.nl/menu/sushi-arigato-wok
1016,Napoli Pizza,,"Maandag: 23:30 - 06:00
Dinsdag: 23:30 - 06:00
Woensdag: 17:00 - 06:00
Donderdag: 17:00 - 06:30
Vrijdag: 17:00 - 06:59
Zaterdag: 17:00 - 06:59
Zondag: 17:00 - 06:00
","Limited edition pizza's, Signature range, Classic pizza's, Favourite pizza's, Premium pizza's, Calzone pizza's, ","4,5, op basis van 439 beoordelingen",Bezorgen in 30-55 min,"€ 2,00","€ 15,49",https://www.thuisbezorgd.nl/menu/napoli-pizza-amsterdam
1016,Karatake,"Vijzelstraat 135, 1017HJ Amsterdam, ","Maandag: 12:00 - 15:00
Dinsdag: 12:00 - 15:00
Woensdag: 12:00 - 15:00
Donderdag: 12:00 - 15:00
Vrijdag: 17:00 - 21:00
Zaterdag: 12:00 - 15:00
Zondag: 12:00 - 15:00
",,"3,6, op basis van 28 beoordelingen",Bezorgen in 35-45 min,,"€ 10,00",https://www.thuisbezorgd.nl/menu/karatake
1016,Tanoshii Sushi,,"Maandag: 17:00 - 21:30
Dinsdag: Gesloten voor bezorging
Woensdag: 17:00 - 21:30
Donderdag: 17:00 - 21:30
Vrijdag: 17:00 - 21:30
Zaterdag: 17:00 - 21:30
Zondag: 17:00 - 21:30
","Tanoshii specials, Nigiri sushi, Maki roll, Uramaki, Temaki handroll, Sashimi, Soup, salads and fingerfood, ","4,5, op basis van 905 beoordelingen",Bezorgen in 25-50 min,"€ 2,00","€ 10,00",https://www.thuisbezorgd.nl/menu/tanoshii-sushi
1016,24/7 BurgerHouse,"Rozengracht 144, 1016NJ Amsterdam, ","Maandag: 17:45 - 03:45
Dinsdag: 17:45 - 03:45
Woensdag: 17:45 - 03:45
Donderdag: 17:45 - 03:45
Vrijdag: 17:45 - 04:45
Zaterdag: 17:45 - 04:45
Zondag: 17:45 - 03:45
","Burgers, Special menu's, Wraps, Broodjes en sandwiches, On the side, Bijgerechten, Sauzen, Dranken, ","3,3, op basis van 925 beoordelingen",Bezorgen in 50-75 min,,"€ 14,95",https://www.thuisbezorgd.nl/menu/247-burgerhouse-1
1016,Indian Barbecue,,"Maandag: 15:45 - 22:45
Dinsdag: Gesloten voor bezorging
Woensdag: 15:45 - 22:45
Donderdag: 15:45 - 22:45
Vrijdag: 15:45 - 22:45
Zaterdag: 15:45 - 22:45
Zondag: 15:45 - 22:45
","Menu's, Appetizers, Barbecue gerechten, Mughlai kip curry gerechten, Mughlai lamsvlees curry gerechten, ","4,6, op basis van 157 beoordelingen",Bezorgen in 40-65 min,,"€ 18,00",https://www.thuisbezorgd.nl/menu/indian-barbecue
1016,The Madras Diaries,,"Maandag: Gesloten voor bezorging
Dinsdag: 11:30 - 21:30
Woensdag: 11:30 - 21:30
Donderdag: 11:30 - 21:30
Vrijdag: 11:30 - 21:30
Zaterdag: 11:30 - 21:30
Zondag: 11:30 - 21:30
","Soepen vegetarisch, Soepen, Voorgerechten vegetarisch, Tandoori voorgerechten vegetarisch, Voorgerechten, ","4,4, op basis van 115 beoordelingen",Bezorgen in 35-60 min,,"€ 10,00",https://www.thuisbezorgd.nl/menu/the-madras-diaries
1016,Panini Express,,"Maandag: 15:45 - 01:00
Dinsdag: 15:45 - 01:00
Woensdag: 15:45 - 01:00
Donderdag: 16:00 - 01:00
Vrijdag: 16:00 - 01:00
Zaterdag: 13:00 - 01:00
Zondag: 13:00 - 01:00
","Panini's, Pizza's, Half om half pizza, Be the pizza chef, Calzone, Spareribs, Chicken items, Snacks, ","4,2, op basis van 826 beoordelingen",Bezorgen in 45-70 min,"€ 1,99","€ 25,00",https://www.thuisbezorgd.nl/menu/texas-spareribs
1016,Pamukkale,"Admiraal De Ruijterweg 96, 1056GP Amsterdam, ","Maandag: 17:00 - 00:40
Dinsdag: 17:00 - 00:40
Woensdag: 17:00 - 00:40
Donderdag: 17:00 - 00:40
Vrijdag: 17:00 - 01:40
Zaterdag: 17:00 - 01:40
Zondag: 17:00 - 00:40
","Salades, Pasta's, Pizza's, Vleesgerechten, Shoarma schotels, Grill specialiteiten, ","4,8, op basis van 2.660 beoordelingen",Bezorgen in 15-40 min,"€ 2,50","€ 25,00",https://www.thuisbezorgd.nl/menu/pamukkale-amsterdam
1016,Pizza Boy Amsterdam,,"Maandag: 15:45 - 22:55
Dinsdag: 15:45 - 22:55
Woensdag: 15:45 - 22:55
Donderdag: 15:45 - 22:55
Vrijdag: 15:45 - 22:55
Zaterdag: 15:45 - 22:55
Zondag: 15:45 - 22:55
","Snacks, Vegetarische pizza's, Vlees pizza's, Vis pizza's, Boy's pizza's, Verse pasta, Sauzen, Dranken, ","4,7, op basis van 4.759 beoordelingen",Bezorgen in 15-25 min,"€ 1,00","€ 17,50",https://www.thuisbezorgd.nl/menu/pizzaboy
1016,Snackbar Constantijn,"Eerste Constantijn Huygensstraat 84H, 1054BX Amsterdam, ","Maandag: 17:00 - 21:00
Dinsdag: 17:00 - 21:00
Woensdag: 17:00 - 21:00
Donderdag: 17:00 - 21:00
Vrijdag: 17:00 - 21:00
Zaterdag: 17:00 - 21:00
Zondag: 17:00 - 21:00
","Frites, Hamburgers, Snacks, Kip, Vegetarische snacks, Milkshakes, Dranken, ","4,4, op basis van 90 beoordelingen",Bezorgen in 20-45 min,"€ 3,50","€ 12,50",https://www.thuisbezorgd.nl/menu/snackbar-constantijn
1016,Eethuis Thai Khorat,"Tweede Constantijn Huygensstraat 64H, 1054CW Amsterdam, ","Maandag: 17:00 - 21:30
Dinsdag: Gesloten voor bezorging
Woensdag: 17:00 - 21:30
Donderdag: 17:00 - 21:30
Vrijdag: 17:00 - 21:30
Zaterdag: 17:00 - 21:30
Zondag: 17:00 - 21:30
","Voorgerechten, Soepen, Salades, Kipgerechten, Eendgerechten, Varkensgerechten, Biefstuk gerechten, ","4,4, op basis van 4.395 beoordelingen",Bezorgen in 20-45 min,"€ 1,50","€ 15,00",https://www.thuisbezorgd.nl/menu/khorattopthai
1016,Powerfull Pizza,,"Maandag: 16:30 - 01:00
Dinsdag: Gesloten voor bezorging
Woensdag: 16:30 - 01:00
Donderdag: 16:30 - 01:00
Vrijdag: 16:30 - 01:00
Zaterdag: 16:30 - 01:00
Zondag: 16:30 - 01:00
","Pizza's 32 cm, Pizza's 36 cm, Pizza's 40 cm, Pasta's uit de oven, Pasta's, Extra's, Dranken, Desserts, ","4,7, op basis van 495 beoordelingen",Bezorgen in 20-30 min,"€ 2,50","€ 35,00",https://www.thuisbezorgd.nl/menu/powerfull-pizza
1016,AMA Sushi & Ramen,"Van Limburg Stirumstraat 107, 1051BA Amsterdam, ","Maandag: 14:00 - 21:45
Dinsdag: Gesloten voor bezorging
Woensdag: 16:00 - 21:45
Donderdag: 14:00 - 21:45
Vrijdag: 14:00 - 21:45
Zaterdag: 14:00 - 21:45
Zondag: 14:00 - 21:45
","Ramen, Sushi box, Ama sushi menu, Crispy rolls, Nigiri, Voor- en bijgerechten, Maki, California, ","4,6, op basis van 1.145 beoordelingen",Bezorgen in 20-45 min,,"€ 15,00",https://www.thuisbezorgd.nl/menu/ama-sushi-ramen
1016,Sea Salt & Chocolate,"Haarlemmerdijk 108A, 1013JH Amsterdam, ","Maandag: 10:00 - 21:30
Dinsdag: 10:00 - 21:30
Woensdag: 10:00 - 21:30
Donderdag: Gesloten voor bezorging
Vrijdag: 10:00 - 21:30
Zaterdag: 11:00 - 21:30
Zondag: 11:00 - 21:30
","Taarten, Specials, Koffie, thee en chai, Combinaties, Repen, koeken en cakes, Dranken, Hele taarten, ","4,6, op basis van 39 beoordelingen",Bezorgen in 35-60 min,,"€ 10,00",https://www.thuisbezorgd.nl/menu/sea-salt-chocolate-2
1016,Snackbar Cafetaria Superstar,"Rozengracht 90H, 1016 NG Amsterdam, ","Maandag: 16:00 - 03:00
Dinsdag: 16:00 - 03:00
Woensdag: 16:00 - 03:00
Donderdag: 16:00 - 03:00
Vrijdag: 15:00 - 03:00
Zaterdag: 15:00 - 03:00
Zondag: 15:00 - 03:00
","Friet, Snacks, Hamburgers, Hamburger menu, Broodjes en wraps, Turkse pizza, Kapsalon, Schotels, ","3,1, op basis van 40 beoordelingen",Bezorgen in 10-20 min,,"€ 20,00",https://www.thuisbezorgd.nl/menu/cafetaria-eethuis-superstar
1016,Namoto,,"Maandag: 15:00 - 02:00
Dinsdag: 16:00 - 02:00
Woensdag: 16:00 - 02:00
Donderdag: 16:00 - 02:00
Vrijdag: 15:45 - 02:00
Zaterdag: 16:00 - 02:00
Zondag: 16:00 - 02:00
","Poke bowls, Boxen, Special rolls, Crispy rolls, King specials, Special boxen, Urumaki, Nigiri, ","3,9, op basis van 674 beoordelingen",Bezorgen in 25-50 min,,"€ 15,00",https://www.thuisbezorgd.nl/menu/namoto
1016,ZuZi Bowl by Genki Café,"Mercatorplein 28h, 1057 CC Amsterdam, ","Maandag: 12:00 - 21:30
Dinsdag: Gesloten voor bezorging
Woensdag: 12:00 - 21:30
Donderdag: 12:00 - 21:30
Vrijdag: 12:00 - 21:30
Zaterdag: 12:00 - 21:30
Zondag: 12:00 - 21:30
","Sushi boxen, Noodels en rijst, Poké bowls, Gegrilde gerechten, Special rolls, Uramaki, Sashimi, ","4,2, op basis van 676 beoordelingen",Bezorgen in 35-60 min,,"€ 15,00",https://www.thuisbezorgd.nl/menu/genki-cafe
1016,Pizzalicious,,"Maandag: 15:30 - 00:00
Dinsdag: 15:30 - 00:00
Woensdag: 15:30 - 00:00
Donderdag: 15:30 - 00:00
Vrijdag: 15:30 - 00:00
Zaterdag: 15:30 - 00:00
Zondag: 15:30 - 00:00
","Spareribs, Stel uw eigen pizza samen, Pizza's vlees, Pizza's kip, Pizza's vis, ","4,7, op basis van 669 beoordelingen",Bezorgen in 20-45 min,,"€ 9,99",https://www.thuisbezorgd.nl/menu/pizzalicious
1016,Sumo Take Away & Delivery,"Nieuwezijds Voorburgwal 4-10, 1012RZ Amsterdam, ","Maandag: 12:00 - 21:30
Dinsdag: 12:00 - 21:30
Woensdag: 12:00 - 21:30
Donderdag: 12:00 - 21:30
Vrijdag: 12:00 - 21:30
Zaterdag: 12:00 - 21:30
Zondag: 12:00 - 21:30
","Nigiri, Maki, Sashimi, Salads, Sides, Hot bowls, Pokebowls, Set menu, Drinken, Extra's, ","4,1, op basis van 2.490 beoordelingen",Bezorgen in 45-70 min,,"€ 15,00",https://www.thuisbezorgd.nl/menu/sumo-take-away-delivery-amsterdam-nieuwezijds-voorburgwal
